Whangarei,2005-02-25,Maximum,24.9,Whangarei Aero Aws,1287
Whangarei,2005-02-25,Minimum,14.6,Whangarei Aero Aws,1287
Whangarei,2005-02-25,Average,19.8,Whangarei Aero Aws,1287
Whangarei,2005-02-26,Maximum,25.3,Whangarei Aero Aws,1287
Whangarei,2005-02-26,Minimum,15.7,Whangarei Aero Aws,1287
Whangarei,2005-02-26,Average,20.5,Whangarei Aero Aws,1287
Whangarei,2005-02-27,Maximum,25.6,Whangarei Aero Aws,1287
Whangarei,2005-02-27,Minimum,15.8,Whangarei Aero Aws,1287
Whangarei,2005-02-27,Average,20.7,Whangarei Aero Aws,1287
Whangarei,2005-02-28,Maximum,21.6,Whangarei Aero Aws,1287
Whangarei,2005-02-28,Minimum,15.7,Whangarei Aero Aws,1287
Whangarei,2005-02-28,Average,18.6,Whangarei Aero Aws,1287
Whangarei,2005-03-01,Maximum,22.9,Whangarei Aero Aws,1287
Whangarei,2005-03-01,Minimum,11.5,Whangarei Aero Aws,1287
Whangarei,2005-03-01,Average,17.2,Whangarei Aero Aws,1287
Whangarei,2005-03-02,Maximum,25.1,Whangarei Aero Aws,1287
Whangarei,2005-03-02,Minimum,13.4,Whangarei Aero Aws,1287
Whangarei,2005-03-02,Average,19.2,Whangarei Aero Aws,1287
Whangarei,2005-03-03,Maximum,24.3,Whangarei Aero Aws,1287
Whangarei,2005-03-03,Minimum,12.8,Whangarei Aero Aws,1287
Whangarei,2005-03-03,Average,18.6,Whangarei Aero Aws,1287
Whangarei,2005-03-04,Maximum,25.3,Whangarei Aero Aws,1287
Whangarei,2005-03-04,Minimum,13.6,Whangarei Aero Aws,1287
Whangarei,2005-03-04,Average,19.4,Whangarei Aero Aws,1287
Whangarei,2005-03-05,Maximum,25.6,Whangarei Aero Aws,1287
Whangarei,2005-03-05,Minimum,17.3,Whangarei Aero Aws,1287
Whangarei,2005-03-05,Average,21.4,Whangarei Aero Aws,1287
Whangarei,2005-03-06,Maximum,26.8,Whangarei Aero Aws,1287
Whangarei,2005-03-06,Minimum,16.2,Whangarei Aero Aws,1287
Whangarei,2005-03-06,Average,21.5,Whangarei Aero Aws,1287
Whangarei,2005-03-07,Maximum,21.9,Whangarei Aero Aws,1287
Whangarei,2005-03-07,Minimum,17.5,Whangarei Aero Aws,1287
Whangarei,2005-03-07,Average,19.7,Whangarei Aero Aws,1287
Whangarei,2005-03-08,Maximum,23.5,Whangarei Aero Aws,1287
Whangarei,2005-03-08,Minimum,11.3,Whangarei Aero Aws,1287
Whangarei,2005-03-08,Average,17.4,Whangarei Aero Aws,1287
Whangarei,2005-03-09,Maximum,23.1,Whangarei Aero Aws,1287
Whangarei,2005-03-09,Minimum,14.2,Whangarei Aero Aws,1287
Whangarei,2005-03-09,Average,18.6,Whangarei Aero Aws,1287
Whangarei,2005-03-10,Maximum,24.9,Whangarei Aero Aws,1287
Whangarei,2005-03-10,Minimum,13.4,Whangarei Aero Aws,1287
Whangarei,2005-03-10,Average,19.1,Whangarei Aero Aws,1287
Whangarei,2005-03-11,Maximum,23.4,Whangarei Aero Aws,1287
Whangarei,2005-03-11,Minimum,15.3,Whangarei Aero Aws,1287
Whangarei,2005-03-11,Average,19.4,Whangarei Aero Aws,1287
Whangarei,2005-03-12,Maximum,21.4,Whangarei Aero Aws,1287
Whangarei,2005-03-12,Minimum,13.9,Whangarei Aero Aws,1287
Whangarei,2005-03-12,Average,17.6,Whangarei Aero Aws,1287
Whangarei,2005-03-13,Maximum,22.1,Whangarei Aero Aws,1287
Whangarei,2005-03-13,Minimum,16.4,Whangarei Aero Aws,1287
Whangarei,2005-03-13,Average,19.2,Whangarei Aero Aws,1287
Whangarei,2005-03-14,Maximum,22.3,Whangarei Aero Aws,1287
Whangarei,2005-03-14,Minimum,12.2,Whangarei Aero Aws,1287
Whangarei,2005-03-14,Average,17.2,Whangarei Aero Aws,1287
Whangarei,2005-03-15,Maximum,22.1,Whangarei Aero Aws,1287
Whangarei,2005-03-15,Minimum,11.7,Whangarei Aero Aws,1287
Whangarei,2005-03-15,Average,16.9,Whangarei Aero Aws,1287
Whangarei,2005-03-16,Maximum,24.5,Whangarei Aero Aws,1287
Whangarei,2005-03-16,Minimum,14.8,Whangarei Aero Aws,1287
Whangarei,2005-03-16,Average,19.6,Whangarei Aero Aws,1287
Whangarei,2005-03-17,Maximum,24.9,Whangarei Aero Aws,1287
Whangarei,2005-03-17,Minimum,14.3,Whangarei Aero Aws,1287
